TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
36850,31245,2017,8,5,481,4
36853,27959,2017,8,3,481,5
36854,67375,2017,8,4,481,4
36858,52463,2017,8,4,481,5
36860,73348,2017,8,3,481,5
36861,53730,2017,8,4,481,5
36862,13889,2016,11,3,481,4
36863,58816,2017,6,1,481,5
36864,69338,2017,8,2,481,5
36865,21168,2017,8,2,481,4
36869,66673,2017,8,2,481,4
36870,58290,2017,8,3,481,4
36871,32794,2016,10,4,481,3
36872,79147,2017,8,5,481,5
36873,30693,2017,8,4,481,5
36874,18371,2017,5,3,481,5
36879,10417,2017,7,2,481,5
36880,75195,2017,7,4,481,5
36882,18336,2017,7,4,481,4
36883,13387,2016,11,2,481,5
36884,64155,2017,8,3,481,4
36885,13436,2017,7,3,481,5
36887,18376,2017,7,2,481,5
36888,73522,2017,7,3,481,4
36890,16265,2017,7,3,481,4
36891,36545,2017,7,2,481,3
36893,41443,2017,7,3,481,4
36894,58797,2016,12,3,481,5
36895,10020,2017,7,5,481,4
36896,72324,2017,7,4,481,5
36897,71837,2017,6,1,481,4
36899,28248,2017,7,4,481,4
36901,73682,2017,7,2,481,5
36902,40532,2017,2,2,481,2
36904,10343,2017,7,4,481,5
36907,44503,2017,7,2,481,5
36908,37112,2017,3,5,481,4
36910,64211,2017,7,2,481,4
36911,58467,2017,6,3,481,5
36912,23265,2017,7,2,481,4
36916,49138,2017,7,2,481,5
36917,6425,2017,7,2,481,4
36919,46357,2017,7,4,481,4
36920,10726,2017,7,3,481,4
36921,47829,2017,7,4,481,5
36922,19778,2017,7,3,481,2
36924,75808,2017,7,3,481,5
36925,47293,2017,7,3,481,5
36926,12043,2017,7,2,481,5
36927,15145,2017,5,3,481,3
36929,73980,2017,7,2,481,5
36931,27735,2017,7,3,481,5
36932,52402,2017,6,3,481,5
36934,66374,2017,5,3,481,5
36935,11093,2016,8,2,481,3
36940,19470,2017,7,2,481,3
36944,35201,2017,6,2,481,3
36945,69889,2017,6,2,481,5
36946,13259,2017,5,3,481,4
36947,23997,2016,8,2,481,2
36948,32634,2017,7,2,481,4
36949,19357,2017,6,2,481,4
36950,26212,2017,6,2,481,4
36952,70594,2017,6,3,481,5
36953,8038,2017,6,2,481,4
36954,31281,2017,6,4,481,5
36955,74393,2017,6,3,481,4
36956,84091,2017,6,2,481,3
36957,64249,2017,6,3,481,5
36958,66899,2017,6,3,481,4
36959,45217,2017,6,2,481,5
36960,5683,2017,4,4,481,4
36961,59809,2016,12,2,481,3
36962,32847,2017,6,3,481,5
36963,80847,2017,6,3,481,5
36964,3367,2017,6,3,481,4
36965,84700,2017,6,3,481,4
36967,84790,2017,6,2,481,4
36969,85891,2017,6,2,481,5
36970,67323,2017,6,3,481,4
36971,81728,2016,10,2,481,5
36972,68020,2017,6,4,481,3
36974,64417,2017,6,4,481,5
36975,18558,2017,5,2,481,5
36976,41627,2017,6,4,481,4
36978,80555,2017,6,2,481,5
36979,43763,2017,4,5,481,5
36980,60614,2017,5,3,481,5
36981,67996,2017,5,2,481,4
36982,43306,2017,6,2,481,4
36983,26500,2017,6,2,481,5
36984,31091,2017,4,3,481,5
36985,45437,2017,6,2,481,5
36986,83661,2016,7,1,481,5
36987,3003,2016,12,5,481,3
36988,52759,2017,6,2,481,4
36990,60114,2016,12,2,481,5
36991,77226,2017,6,5,481,5
36992,76848,2017,5,2,481,4
36993,7525,2017,6,2,481,4
36994,85916,2017,6,2,481,3
36995,35937,2017,6,2,481,3
36996,70802,2017,5,3,481,5
36997,44378,2017,6,4,481,4
36998,25451,2017,6,3,481,5
36999,30813,2017,6,2,481,5
37001,35638,2017,6,2,481,4
37002,63157,2017,5,2,481,5
37003,85981,2017,6,2,481,4
37005,4449,2017,5,2,481,5
37006,54025,2017,5,2,481,5
37008,34522,2017,2,2,481,4
37009,58795,2017,5,3,481,4
37010,63787,2017,6,2,481,4
37013,16928,2017,5,4,481,3
37016,8759,2017,5,2,481,5
37018,35215,2016,6,2,481,4
37019,23962,2017,5,2,481,4
37020,43298,2017,4,3,481,5
37022,9735,2017,5,2,481,5
37023,58523,2016,10,3,481,5
37024,49588,2017,5,2,481,4
37025,42177,2017,5,2,481,5
37028,4984,2017,5,1,481,3
37033,5161,2017,4,4,481,5
37034,38554,2017,5,2,481,5
37035,82952,2017,5,2,481,4
37036,6057,2017,5,2,481,2
37038,15664,2017,5,2,481,2
37040,2960,2017,5,3,481,5
37041,74893,2017,5,2,481,3
37042,69366,2017,5,2,481,5
37043,46402,2017,5,3,481,4
37044,84877,2017,5,2,481,5
37045,11647,2017,5,3,481,5
37046,31801,2017,5,2,481,4
37047,4263,2017,5,3,481,5
37049,22844,2017,5,2,481,2
37050,82041,2016,6,2,481,5
37051,79875,2017,4,2,481,1
37052,56818,2017,5,2,481,5
37053,22700,2017,4,4,481,3
37054,50196,2017,5,3,481,2
37055,4462,2017,3,3,481,4
37056,5626,2017,1,3,481,4
37057,54875,2017,5,2,481,3
37061,67231,2017,5,5,481,3
37062,47155,2017,5,3,481,3
37063,6506,2017,5,4,481,5
37067,38697,2017,5,4,481,3
37068,48097,2017,5,5,481,5
37069,78461,2017,5,2,481,1
37072,64148,2017,5,2,481,5
37073,37020,2017,5,5,481,4
37074,36413,2017,1,3,481,5
37075,3912,2017,5,3,481,4
37076,57492,2017,4,3,481,5
37078,70231,2017,5,2,481,5
37079,40131,2017,5,2,481,4
37080,86775,2017,4,2,481,5
37081,15211,2017,1,4,481,4
37082,77609,2017,4,3,481,5
37083,61530,2017,5,5,481,3
37085,83151,2016,12,5,481,4
37086,51358,2017,4,2,481,5
37087,24713,2017,5,3,481,4
37089,86333,2017,3,2,481,5
37090,26121,2017,1,2,481,5
37091,12064,2017,4,3,481,4
37092,12230,2017,4,3,481,5
37093,77302,2017,4,4,481,5
37094,82488,2017,5,2,481,3
37095,7644,2017,4,3,481,4
37096,20457,2017,4,2,481,4
37097,15087,2017,4,3,481,4
37098,29017,2017,4,1,481,5
37099,60896,2017,3,4,481,3
37100,33663,2017,4,2,481,4
37101,80358,2017,4,4,481,3
37102,41467,2017,4,2,481,4
37104,56522,2017,4,4,481,4
37105,62985,2017,4,2,481,4
37106,67786,2017,4,2,481,5
37108,42828,2016,12,4,481,4
37110,22927,2017,4,2,481,5
37114,52508,2017,2,3,481,4
37115,15779,2017,4,2,481,5
37116,87206,2017,4,2,481,3
37117,56857,2017,3,3,481,5
37118,65826,2017,4,3,481,4
37119,10139,2017,4,3,481,4
37123,67434,2017,4,3,481,5
37124,66688,2017,4,2,481,4
37125,68669,2016,5,2,481,5
37126,85585,2017,4,3,481,4
37127,54220,2017,4,2,481,4
37130,67991,2017,4,2,481,5
37132,11474,2017,4,2,481,5
37134,29371,2017,4,2,481,4
37136,69272,2017,4,2,481,4
37137,23176,2017,4,2,481,5
37138,70484,2017,3,2,481,5
37141,77080,2017,3,2,481,5
37142,29516,2017,4,3,481,3
37143,77655,2017,4,3,481,5
37144,35920,2017,4,2,481,5
37145,71615,2016,5,3,481,4
37146,40946,2017,4,3,481,5
37148,76940,2017,4,2,481,5
37151,43593,2017,4,2,481,4
37154,86701,2017,4,3,481,5
37155,26646,2017,4,2,481,5
37156,69172,2017,4,2,481,4
37157,40596,2016,5,3,481,4
37158,41413,2017,3,2,481,4
37159,87910,2017,4,2,481,5
37161,34444,2017,4,3,481,5
37162,13773,2017,4,3,481,5
37163,42612,2017,3,3,481,4
37164,30355,2017,3,5,481,3
37165,71957,2017,4,2,481,5
37166,47761,2017,3,3,481,5
37167,12273,2017,3,2,481,5
37169,12560,2017,3,2,481,4
37170,76629,2017,3,4,481,4
37171,57030,2017,3,3,481,5
37172,17596,2016,8,2,481,5
37174,65212,2017,2,2,481,5
37175,51984,2017,3,2,481,4
37176,56931,2017,3,2,481,5
37178,60287,2017,3,3,481,5
37179,46140,2017,3,3,481,5
37181,55096,2017,3,3,481,4
37182,80896,2017,3,2,481,5
37183,84431,2017,3,3,481,4
37184,83224,2016,4,4,481,4
37188,51587,2017,3,4,481,5
37191,5990,2017,3,3,481,4
37192,28520,2017,3,2,481,4
37194,44696,2017,3,3,481,5
37195,17122,2017,3,4,481,4
37199,41333,2017,3,2,481,5
37201,53676,2017,3,3,481,5
37202,45359,2017,3,4,481,4
37203,79864,2017,2,2,481,5
37204,82301,2017,2,2,481,4
37205,40330,2017,2,2,481,5
37206,7806,2017,3,2,481,5
37207,84722,2017,3,2,481,5
37208,50934,2016,10,1,481,4
37210,79545,2017,2,5,481,5
37211,15281,2016,8,4,481,5
37212,70789,2017,2,2,481,4
37213,43513,2017,3,2,481,5
37215,24545,2017,2,2,481,4
37216,59149,2016,11,2,481,5
37217,23323,2017,1,3,481,3
37219,57316,2017,3,2,481,5
37221,34788,2017,1,4,481,5
37222,6240,2017,2,3,481,5
37224,47979,2016,9,4,481,3
37225,1035,2017,3,2,481,3
37226,72089,2017,2,3,481,4
37229,79208,2017,2,2,481,2
37230,865,2017,2,2,481,3
37233,59390,2017,2,3,481,4
37237,34369,2017,1,2,481,5
37238,42510,2017,2,2,481,5
37239,56720,2017,2,2,481,5
37240,84224,2017,1,2,481,5
37241,68109,2016,12,3,481,4
37243,4456,2017,2,2,481,2
37244,65035,2017,2,2,481,5
37246,20821,2017,1,3,481,4
37248,34388,2017,1,4,481,5
37251,10324,2017,2,4,481,4
37252,79432,2017,2,2,481,5
37256,21337,2017,1,2,481,5
37258,17869,2017,1,3,481,5
37260,15416,2017,1,3,481,4
37261,86467,2016,12,3,481,3
37262,17324,2017,1,3,481,4
37263,36569,2017,1,4,481,5
37265,55345,2016,9,1,481,5
37266,47223,2017,1,3,481,5
37267,36319,2017,1,2,481,5
37271,39849,2017,1,3,481,5
37272,35555,2017,1,2,481,4
37273,71756,2016,2,2,481,3
37274,21303,2016,12,2,481,5
37275,14682,2018,7,2,481,5
37277,4431,2018,6,2,481,3
37278,9425,2018,6,3,481,3
37279,62502,2018,6,3,481,5
37280,36407,2018,5,2,481,5
37281,36819,2018,5,2,481,4
37283,53442,2018,5,2,481,4
37285,44170,2018,4,5,481,4
37286,50202,2018,4,3,481,3
37287,2324,2018,4,2,481,5
37289,67899,2017,11,3,481,3
37291,16,2018,4,3,481,5
37293,3251,2018,3,2,481,5
37295,23770,2018,3,2,481,5
37296,64175,2018,2,2,481,5
37297,55114,2018,2,2,481,5
37299,11690,2018,1,4,481,5
37300,23879,2018,1,2,481,5
37301,74250,2018,1,4,481,5
37302,48739,2017,12,3,481,5
37305,32245,2017,12,3,481,5
37307,26354,2017,11,3,481,5
37308,73154,2017,9,3,481,5
37310,41309,2017,11,2,481,4
37311,87307,2017,11,5,481,5
37314,75412,2017,11,3,481,5
37316,5551,2017,8,3,481,3
37319,13261,2017,10,3,481,3
37320,82634,2017,10,2,481,3
37321,77125,2017,10,2,481,5
37322,78455,2017,9,5,481,5
37323,14713,2017,9,3,481,5
37324,68751,2017,9,3,481,5
37326,11461,2017,9,2,481,4
37327,8336,2017,9,3,481,4
37328,19258,2017,9,2,481,5
37329,36052,2017,8,2,481,4
37331,13986,2017,8,2,481,3
37332,26864,2017,7,3,481,5
37335,67375,2017,8,4,481,4
37336,69338,2017,8,2,481,5
37339,64155,2017,8,3,481,4
37340,41443,2017,7,3,481,4
37341,58797,2016,12,3,481,5
37343,10343,2017,7,4,481,5
37345,49138,2017,7,2,481,5
37346,75808,2017,7,3,481,5
37347,12043,2017,7,2,481,5
37349,35201,2017,6,2,481,3
37350,19357,2017,6,2,481,4
37351,31281,2017,6,4,481,5
37352,45217,2017,6,2,481,5
37353,3367,2017,6,3,481,4
37354,67323,2017,6,3,481,4
37355,64417,2017,6,4,481,5
37356,83661,2016,7,1,481,5
37357,85916,2017,6,2,481,3
37358,70802,2017,5,3,481,5
37360,54025,2017,5,2,481,5
37362,49588,2017,5,2,481,4
37364,38554,2017,5,2,481,5
37365,84877,2017,5,2,481,5
37366,4263,2017,5,3,481,5
37368,36413,2017,1,3,481,5
37369,15211,2017,1,4,481,4
37371,82488,2017,5,2,481,3
37372,7644,2017,4,3,481,4
37373,56522,2017,4,4,481,4
37375,66688,2017,4,2,481,4
37376,68669,2016,5,2,481,5
37378,35920,2017,4,2,481,5
37380,86701,2017,4,3,481,5
37381,87910,2017,4,2,481,5
37382,30355,2017,3,5,481,3
37383,76629,2017,3,4,481,4
37384,65212,2017,2,2,481,5
37385,80896,2017,3,2,481,5
37386,82301,2017,2,2,481,4
37387,7806,2017,3,2,481,5
37390,47979,2016,9,4,481,3
37391,79208,2017,2,2,481,2
37393,68109,2016,12,3,481,4
37394,65035,2017,2,2,481,5
37396,36319,2017,1,2,481,5
37397,21303,2016,12,2,481,5
37398,35938,2017,1,3,481,4
37399,17411,2017,1,3,481,5
37400,64922,2017,1,3,481,5
37401,81605,2017,1,2,481,5
37403,7129,2016,11,2,481,5
37404,77858,2017,1,3,481,4
37405,5111,2017,1,3,481,5
37406,31576,2016,12,3,481,4
37407,20353,2016,9,2,481,5
37408,37187,2016,12,3,481,5
37410,56816,2017,1,5,481,5
37411,85942,2016,12,3,481,5
37412,51804,2017,1,2,481,5
37413,26366,2017,1,3,481,5
37414,49584,2016,2,5,481,5
37416,52344,2017,1,2,481,5
37417,21463,2016,12,3,481,5
37418,67302,2017,1,3,481,5
37419,26677,2017,1,2,481,5
37420,1941,2017,1,3,481,3
37421,67581,2017,1,2,481,5
37422,30312,2017,1,5,481,5
37423,67158,2017,1,3,481,5
37425,55292,2016,9,3,481,5
37426,29996,2017,1,3,481,5
37427,50686,2017,1,2,481,3
37428,58373,2016,12,3,481,5
37429,81275,2016,11,2,481,4
37430,73496,2017,1,4,481,5
37431,5450,2017,1,2,481,5
37432,176,2017,1,3,481,4
37433,29549,2016,2,2,481,4
37434,87248,2017,1,1,481,5
37435,55990,2017,1,3,481,4
37437,35245,2017,1,2,481,3
37438,38129,2017,1,2,481,4
37439,78224,2016,12,2,481,5
37440,60425,2017,1,3,481,5
37441,50349,2016,6,2,481,5
37442,72965,2017,1,3,481,4
37443,5789,2017,1,2,481,5
37444,48022,2016,12,2,481,5
37445,40829,2016,12,3,481,5
37446,51470,2017,1,4,481,5
37447,80878,2016,12,3,481,4
37449,82844,2017,1,2,481,4
37452,22369,2016,12,3,481,4
37454,7839,2016,12,2,481,5
37455,39296,2016,12,2,481,5
37456,8615,2016,12,3,481,4
37457,52292,2016,1,3,481,5
37459,14183,2016,12,2,481,5
37460,42116,2016,12,2,481,5
37461,19284,2016,7,3,481,4
37462,19654,2016,12,2,481,4
37463,56866,2016,11,3,481,4
37464,38830,2016,12,3,481,5
37465,61080,2016,1,2,481,4
37466,69449,2016,12,5,481,5
37467,87186,2016,12,3,481,4
37468,9556,2016,12,2,481,5
37469,73833,2016,12,3,481,2
37474,54762,2016,11,2,481,4
37475,36266,2016,11,2,481,5
37477,38270,2016,12,3,481,4
37478,40909,2016,12,2,481,5
37479,42333,2016,12,5,481,4
37480,73773,2016,10,2,481,4
37482,28148,2016,12,3,481,1
37485,65604,2016,12,5,481,4
37486,58865,2016,8,4,481,5
37488,28920,2016,4,2,481,4
37489,75267,2016,11,2,481,5
37490,63873,2016,11,2,481,3
37492,77173,2016,11,2,481,5
37493,23862,2016,10,3,481,4
37494,59549,2016,10,5,481,3
37496,52299,2016,11,2,481,2
37497,20709,2016,11,2,481,5
37498,11375,2016,11,3,481,3
37500,19291,2016,10,2,481,5
37501,64636,2016,11,2,481,5
37502,46510,2016,7,2,481,3
37503,780,2016,11,3,481,5
37505,26307,2016,10,2,481,5
37506,83182,2016,10,3,481,5
37507,4677,2016,10,2,481,4
37508,83310,2016,11,3,481,5
37510,71832,2016,11,2,481,5
37513,49629,2016,11,2,481,5
37514,72204,2016,11,4,481,5
37516,46062,2016,11,3,481,5
37517,87218,2016,11,3,481,4
37518,44015,2016,11,2,481,3
37520,87992,2016,11,3,481,5
37521,16259,2016,10,2,481,3
37522,5770,2015,12,3,481,5
37523,43062,2016,6,3,481,5
37524,60673,2015,11,3,481,4
37525,23721,2016,10,2,481,5
37526,77518,2016,10,1,481,4
37527,63615,2016,10,2,481,4
37528,47036,2016,7,2,481,5
37529,63560,2016,10,5,481,5
37530,78967,2016,10,3,481,4
37531,78673,2016,10,2,481,4
37532,55973,2016,10,4,481,5
37533,50045,2016,10,5,481,3
37534,50989,2016,9,2,481,5
37536,9821,2016,10,2,481,5
37537,78697,2016,10,4,481,5
37538,54885,2016,10,5,481,4
37539,6253,2016,10,5,481,3
37540,62272,2016,10,4,481,4
37541,52266,2016,10,2,481,4
37542,74915,2016,4,2,481,5
37543,85742,2016,10,2,481,3
37544,32984,2016,10,2,481,4
37545,1293,2016,5,3,481,4
37546,63310,2016,10,2,481,5
37547,25985,2016,10,1,481,4
37548,21174,2016,10,2,481,4
37549,82470,2016,9,3,481,5
37551,54796,2016,10,4,481,5
37552,30258,2016,10,2,481,3
37553,87542,2016,10,1,481,4
37554,81427,2016,9,2,481,5
37555,8930,2016,10,2,481,4
37558,627,2016,10,3,481,5
37560,87093,2016,10,2,481,4
37562,26287,2016,10,3,481,3
37564,16351,2016,9,2,481,4
37565,27139,2016,10,2,481,4
37566,51257,2016,10,2,481,3
37567,39846,2016,10,4,481,5
37569,65493,2016,7,2,481,5
37571,81074,2016,10,2,481,4
37572,80343,2016,8,3,481,4
37573,14434,2016,10,2,481,4
37574,46568,2016,9,3,481,5
37575,41919,2016,10,2,481,5
37576,10524,2016,10,2,481,5
37577,13426,2016,8,3,481,5
37579,69294,2016,9,2,481,4
37580,38742,2016,9,4,481,5
37581,69477,2016,3,2,481,5
37584,39588,2016,9,2,481,4
37586,63135,2016,7,3,481,5
37588,60255,2016,2,1,481,5
37589,52354,2016,9,2,481,4
37590,48618,2016,9,4,481,4
37591,61698,2016,9,3,481,4
37593,13431,2016,9,3,481,5
37594,12987,2016,9,2,481,5
37595,67952,2016,9,4,481,4
37596,65589,2016,9,2,481,5
37597,14333,2016,2,2,481,5
37599,58753,2016,9,2,481,4
37600,60346,2016,9,2,481,3
37601,86581,2016,9,2,481,5
37603,11858,2016,9,3,481,4
37606,59044,2016,9,2,481,5
37607,38863,2016,9,3,481,4
37608,69495,2016,8,4,481,5
37609,3961,2016,8,3,481,4
37613,5446,2016,9,5,481,4
37614,69715,2016,8,2,481,5
37615,4553,2016,8,4,481,5
37617,87078,2016,6,3,481,5
37618,32985,2016,8,3,481,5
37620,16643,2016,9,5,481,5
37621,77420,2016,9,3,481,5
37622,64371,2016,9,2,481,4
37624,25529,2016,9,2,481,4
37625,86316,2016,8,2,481,3
37626,73361,2016,8,2,481,5
37627,79750,2016,9,2,481,5
37629,72085,2016,8,3,481,5
37630,27555,2016,9,2,481,3
37631,26271,2016,8,3,481,4
37632,57924,2016,9,3,481,2
37633,71385,2016,9,2,481,4
37635,30924,2016,9,4,481,4
37636,84109,2016,8,3,481,5
37637,25473,2016,8,2,481,5
37639,59542,2016,8,3,481,4
37640,26214,2016,8,2,481,5
37641,48762,2016,1,2,481,5
37642,57689,2016,8,5,481,5
37643,82060,2015,9,3,481,4
37644,44388,2016,8,2,481,4
37645,29474,2016,8,2,481,4
37646,82142,2016,8,3,481,5
37647,16437,2016,8,2,481,5
37648,69420,2016,8,2,481,5
37649,52895,2016,6,2,481,4
37651,6247,2016,4,2,481,4
37652,24882,2016,5,3,481,5
37653,80954,2016,4,2,481,5
37654,40273,2016,8,4,481,4
37655,75986,2016,7,2,481,4
37657,83466,2016,7,2,481,3
37658,74362,2016,7,2,481,5
37661,34047,2016,1,2,481,5
37662,5371,2016,8,5,481,5
37663,26280,2016,8,3,481,5
37664,21449,2015,9,3,481,5
37665,66324,2016,7,5,481,5
37666,86946,2016,8,2,481,5
37669,55729,2016,7,4,481,4
37670,10572,2016,8,3,481,4
37672,34385,2016,8,2,481,4
37673,22099,2016,8,5,481,5
37674,35490,2016,7,2,481,4
37675,69134,2016,8,2,481,5
37676,36997,2016,7,3,481,3
37678,26941,2016,7,3,481,5
37679,4689,2016,8,3,481,5
37680,17617,2016,8,1,481,5
37681,5909,2016,6,2,481,4
37682,4082,2016,8,2,481,5
37683,52171,2016,7,4,481,5
37684,78485,2016,7,1,481,5
37685,38281,2016,8,3,481,4
37686,62914,2016,8,1,481,5
37688,73720,2016,8,2,481,4
37689,83101,2016,7,1,481,4
37690,85470,2016,7,3,481,4
37691,55891,2016,8,2,481,3
37692,7834,2016,8,2,481,5
37693,86458,2016,8,3,481,3
37694,80619,2016,8,5,481,4
37695,88119,2016,7,2,481,5
37696,55105,2016,8,2,481,3
37697,63738,2016,7,2,481,4
37699,15386,2016,7,1,481,4
37700,78584,2016,8,3,481,4
37702,29149,2016,8,3,481,5
37703,73235,2016,7,4,481,1
37705,32302,2016,6,4,481,5
37707,13191,2016,7,2,481,4
37708,38873,2016,7,3,481,5
37710,70588,2016,5,3,481,5
37711,16799,2016,7,5,481,4
37713,44932,2016,7,3,481,4
37716,41046,2016,7,3,481,4
37717,28418,2016,7,3,481,4
37718,58470,2016,1,2,481,5
37719,81698,2016,6,3,481,5
37721,34470,2016,7,3,481,5
37723,2543,2016,6,2,481,4
37725,82068,2016,7,2,481,4
37726,69614,2016,6,2,481,5
37727,37598,2016,7,2,481,5
37730,36836,2016,3,1,481,5
37733,7749,2016,7,2,481,5
37735,18381,2016,7,2,481,4
37736,38959,2016,7,3,481,3
37737,87084,2016,7,3,481,5
37738,70895,2016,7,3,481,2
37739,11019,2016,7,3,481,4
37740,84875,2016,7,3,481,3
37742,27500,2016,7,3,481,3
37743,14414,2016,7,2,481,4
37744,67958,2016,7,3,481,3
37745,11576,2016,6,1,481,4
37747,14561,2016,7,2,481,4
37748,83659,2016,6,3,481,5
37750,77428,2016,6,1,481,5
37753,79185,2016,7,2,481,1
37754,81784,2016,6,2,481,4
37755,66835,2016,6,2,481,3
37756,19873,2016,6,2,481,5
37757,62129,2016,6,3,481,2
37758,73084,2016,6,3,481,4
37759,77202,2016,6,1,481,4
37760,73773,2016,6,3,481,3
37761,2035,2016,6,3,481,4
37763,76803,2016,6,3,481,5
37764,55506,2016,6,2,481,5
37765,78402,2016,6,4,481,2
37766,13316,2016,6,2,481,4
37767,20101,2016,5,1,481,5
37768,79167,2016,6,3,481,5
37772,35035,2016,6,1,481,5
37774,22163,2016,6,3,481,5
37775,83885,2016,6,2,481,3
37777,70865,2016,4,4,481,4
37779,29905,2016,6,5,481,5
37780,48911,2016,3,1,481,5
37781,13080,2016,6,3,481,4
37783,56265,2016,6,2,481,4
37785,5001,2016,6,2,481,4
37786,33590,2016,6,3,481,4
37787,80863,2016,6,2,481,4
37788,15538,2016,6,2,481,5
37790,31485,2015,7,2,481,5
37791,72631,2016,5,2,481,5
37792,60076,2016,4,1,481,4
37793,38267,2015,7,4,481,5
37794,46987,2016,6,3,481,4
37796,83065,2016,2,4,481,4
37800,26654,2016,5,2,481,4
37801,40317,2016,5,2,481,5
37803,63033,2016,4,3,481,5
37805,36490,2016,4,3,481,5
37806,38882,2016,4,2,481,4
37809,87926,2016,2,4,481,3
37810,17903,2015,5,4,481,4
37811,16481,2016,4,2,481,3
37812,1132,2016,4,2,481,5
37813,77716,2016,4,1,481,4
37814,11646,2016,4,2,481,5
37815,6198,2016,4,2,481,5
37817,86461,2016,3,3,481,4
37818,20646,2016,2,3,481,3
37819,58320,2016,3,3,481,5
37820,19811,2016,3,3,481,3
37822,67107,2016,4,3,481,5
37823,19944,2016,4,2,481,1
37824,56331,2016,3,3,481,4
37827,38946,2016,1,2,481,5
37828,86289,2016,2,5,481,5
37829,67680,2016,3,2,481,4
37830,85504,2016,3,4,481,5
37831,35410,2016,3,2,481,4
37832,74351,2016,3,3,481,5
37834,50541,2016,2,3,481,5
37836,47829,2016,3,4,481,4
37837,80039,2015,9,3,481,2
37839,12610,2015,8,3,481,5
37840,85997,2016,3,4,481,5
37842,41003,2016,1,3,481,4
37845,75069,2016,3,2,481,5
37848,63463,2016,2,1,481,5
37849,78085,2016,3,2,481,5
37850,41110,2016,3,3,481,3
37851,80301,2016,2,2,481,5
37852,15580,2016,2,3,481,4
37853,16951,2015,9,2,481,5
37856,83244,2016,2,3,481,4
37857,11122,2015,7,3,481,4
37860,8852,2016,1,3,481,5
37861,33943,2016,1,2,481,2
37865,77854,2015,10,2,481,4
37867,60213,2015,8,3,481,3
37868,12768,2016,1,5,481,5
37869,11002,2015,12,4,481,4
37871,12040,2016,1,4,481,4
37872,50509,2016,1,2,481,4
37873,13830,2016,1,4,481,3
37874,75170,2015,10,2,481,4
37876,83350,2015,12,2,481,5
37877,52287,2016,1,4,481,4
37879,37841,2016,1,3,481,4
37885,15264,2016,1,3,481,5
37886,5574,2016,1,3,481,4
37888,74505,2016,1,3,481,4
37890,10688,2015,4,3,481,2
37892,37348,2016,1,3,481,5
37893,79571,2016,1,2,481,5
37894,24966,2016,1,2,481,5
37895,56636,2016,1,3,481,5
37896,43991,2015,12,2,481,4
37897,11264,2015,12,2,481,5
37898,49209,2015,12,4,481,5
37900,27840,2015,12,1,481,5
37901,54165,2015,12,2,481,5
37902,43903,2015,12,3,481,4
37904,5147,2015,12,4,481,3
37905,17042,2015,12,3,481,5
37906,50868,2015,9,4,481,5
37907,35413,2015,12,3,481,5
37909,13578,2015,12,3,481,5
37910,17505,2015,2,3,481,4
37911,59458,2015,12,3,481,5
37915,73684,2015,10,4,481,5
37916,72073,2015,9,4,481,3
37917,12156,2015,12,2,481,4
37920,19538,2015,12,2,481,5
37922,68700,2015,12,3,481,5
37924,65818,2015,12,4,481,5
37925,71527,2015,12,2,481,4
37926,33896,2015,12,3,481,5
37929,85381,2015,7,2,481,4
37930,82092,2015,12,2,481,4
37931,13766,2015,12,2,481,5
37932,77391,2015,10,2,481,5
37933,77655,2015,12,3,481,4
37934,35480,2015,12,5,481,4
37935,23736,2015,11,2,481,5
37936,33027,2015,1,2,481,4
37937,78854,2015,12,3,481,5
37939,83517,2015,11,2,481,4
37941,10143,2015,12,3,481,5
37942,70188,2015,10,4,481,4
37943,17593,2015,12,2,481,4
37945,28971,2015,12,3,481,4
37949,23315,2015,11,2,481,5
37950,22226,2015,11,4,481,5
37951,11833,2015,11,2,481,3
37952,11760,2015,11,2,481,3
37953,79421,2015,11,3,481,5
37956,3619,2015,11,4,481,4
37957,16825,2015,10,1,481,4
37959,21513,2015,11,2,481,3
37960,83757,2015,11,2,481,4
37961,64423,2015,7,2,481,4
37962,38095,2015,11,5,481,4
37963,83054,2015,11,3,481,5
37966,68260,2015,7,2,481,4
37967,76739,2015,11,3,481,4
37968,70714,2015,11,3,481,4
37969,4783,2014,12,2,481,5
37970,5876,2015,11,3,481,4
37971,82946,2015,11,2,481,4
37973,15518,2015,10,2,481,5
37974,19612,2015,11,2,481,5
37975,41001,2015,11,1,481,4
37976,24597,2015,10,2,481,5
37977,56488,2015,11,3,481,5
37979,157,2015,11,4,481,5
37980,26394,2015,10,2,481,4
37981,3369,2015,1,3,481,5
37982,68445,2015,1,5,481,2
37983,35148,2015,10,3,481,5
37986,84058,2015,10,3,481,4
37987,27659,2015,11,4,481,5
37990,71705,2015,11,2,481,5
37995,6969,2015,11,5,481,5
37997,57633,2015,10,2,481,4
37998,9962,2015,10,2,481,4
38001,41813,2015,9,3,481,5
38002,38797,2015,10,4,481,5
38004,77145,2015,4,3,481,4
38005,82704,2015,10,3,481,4
38006,3200,2015,10,2,481,5
38007,39293,2015,10,2,481,4
38008,13594,2015,10,2,481,5
38010,24993,2015,10,4,481,4
38011,10504,2015,6,2,481,5
38012,80303,2015,10,2,481,5
38013,17313,2015,10,4,481,5
38015,56741,2015,10,3,481,4
38016,74547,2015,10,4,481,4
38017,84597,2015,10,4,481,4
